GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1298122557,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,PHL,PHILIPPINE,PHL,,,,,,,,0,130,130,13,3,-4.4,1,1,1,-2.05314009661836,4,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,4,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,4,"Philippine, Benguet, Philippines",RP,RP10,24213,16.45,120.55,-2445611,20260408070000,https://www.thejakartapost.com/opinion/2026/04/08/trumps-blunder-is-the-philippines-at-chinas-mercy.html
1298122558,20260408,202604,2026,2026.2685,GOV,ADMINISTRATION,,,,,,GOV,,,PTY,POLITICAL PARTY,,,,,,,,,0,010,010,01,1,0.0,8,1,8,-2.48447204968944,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260408070000,https://www.yahoo.com/news/articles/historians-watchdog-group-sue-trump-053420067.html
1298122559,20260408,202604,2026,2026.2685,GOV,GOVERNMENT,,,,,,GOV,,,TKM,TURKMEN,TKM,,,,,,,,0,071,071,07,2,7.4,7,1,7,4,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,20260408070000,https://www.newscentralasia.net/2026/04/08/russian-ambassador-mishustin-and-putin-to-visit-turkmenistan/
1298122560,20260408,202604,2026,2026.2685,GOV,GOVERNMENT,,,,,,GOV,,,TKM,TURKMEN,TKM,,,,,,,,0,071,071,07,2,7.4,1,1,1,4,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,20260408070000,https://www.newscentralasia.net/2026/04/08/russian-ambassador-mishustin-and-putin-to-visit-turkmenistan/
1298122561,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,030,030,03,1,4.0,6,1,6,-5.56552962298025,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260408070000,https://www.cubaheadlines.com/articles/325196
1298122562,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,0,030,030,03,1,4.0,2,1,2,-5.56552962298025,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260408070000,https://www.cubaheadlines.com/articles/325196
1298122563,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,2,1,2,-2.4557956777996,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260408070000,https://www.bostonglobe.com/2026/04/08/nation/trump-iran-threats-ceasefire/
1298122564,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,2,1,2,-2.4557956777996,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260408070000,https://www.bostonglobe.com/2026/04/08/nation/trump-iran-threats-ceasefire/
1298122565,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,4,1,4,0.45731707317073,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260408070000,https://www.yahoo.com/news/articles/wow-moment-democrats-big-gains-043340076.html
1298122566,20260408,202604,2026,2026.2685,GOV,MONARCH,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,043,043,04,1,2.8,6,1,6,0.99009900990099,3,"Honolulu, Hawaii, United States",US,USHI,HI003,21.3069,-157.858,366212,3,"Honolulu, Hawaii, United States",US,USHI,HI003,21.3069,-157.858,366212,3,"Honolulu, Hawaii, United States",US,USHI,HI003,21.3069,-157.858,366212,20260408070000,https://www.hawaiinewsnow.com/2026/04/08/we-are-back-ka-pa-hula-hawaii-returns-merrie-monarch-after-28-years/
1298122567,20260408,202604,2026,2026.2685,GOV,MONARCH,,,,,,GOV,,,USA,HAWAII,USA,,,,,,,,1,043,043,04,1,2.8,7,1,7,0.99009900990099,3,"Honolulu, Hawaii, United States",US,USHI,HI003,21.3069,-157.858,366212,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,20260408070000,https://www.hawaiinewsnow.com/2026/04/08/we-are-back-ka-pa-hula-hawaii-returns-merrie-monarch-after-28-years/
1298122568,20260408,202604,2026,2026.2685,GOV,PREMIER,,,,,,GOV,,,USA,THE US,USA,,,,,,,,1,046,046,04,1,7.0,3,1,3,3.2520325203252,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260408070000,https://timesofindia.indiatimes.com/web-series/news/english/sydney-sweeney-picks-white-goes-bridal-in-dramatic-draped-dress-at-euphoria-season-3s-la-premiere/articleshow/130104487.cms
1298122569,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,090,090,09,2,-2.0,2,1,2,-3.28542094455852,3,"Grand Rapids, Michigan, United States",US,USMI,MI081,42.9634,-85.6681,627105,3,"Grand Rapids, Michigan, United States",US,USMI,,42.9634,-85.6681,627105,3,"Grand Rapids, Michigan, United States",US,USMI,,42.9634,-85.6681,627105,20260408070000,https://www.fox17online.com/news/local-news/wyoming-kentwood-byron-center/wyoming-veterans-and-anti-war-activists-share-mixed-reactions-to-rising-tensions-in-the-middle-east
1298122570,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,090,090,09,2,-2.0,2,1,2,-3.28542094455852,3,"Grand Rapids, Michigan, United States",US,USMI,MI081,42.9634,-85.6681,627105,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260408070000,https://www.fox17online.com/news/local-news/wyoming-kentwood-byron-center/wyoming-veterans-and-anti-war-activists-share-mixed-reactions-to-rising-tensions-in-the-middle-east
1298122571,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,042,042,04,1,1.9,4,1,4,0.45731707317073,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20260408070000,https://www.yahoo.com/news/articles/wow-moment-democrats-big-gains-043340076.html
1298122572,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,1,046,046,04,1,7.0,1,1,1,-3.10442144873001,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260408070000,https://www.koreaherald.com/article/10712789
1298122573,20260408,202604,2026,2026.2685,GOV,CHIEF EXECUTIVE,,,,,,GOV,,,UZB,UZBEKISTAN,UZB,,,,,,,,1,040,040,04,1,1.0,4,1,4,0.775193798449608,4,"Tashkent, Toshkent Shahri, Uzbekistan",UZ,UZ13,37316,41.3167,69.25,-2579372,4,"Tashkent, Toshkent Shahri, Uzbekistan",UZ,UZ13,37316,41.3167,69.25,-2579372,4,"Tashkent, Toshkent Shahri, Uzbekistan",UZ,UZ13,37316,41.3167,69.25,-2579372,20260408070000,https://www.trend.az/business/4172361.html
1298122574,20260408,202604,2026,2026.2685,GOV,PRESIDENT,,,,,,GOV,,,tts,TUTSI,,,tts,,,,,,0,016,016,01,1,-2.0,5,1,5,-12.6829268292683,4,"Gacaca, Sud, Rwanda",RW,RW15,21981,-2.4928,29.7809,11037916,4,"Gacaca, Sud, Rwanda",RW,RW15,21981,-2.4928,29.7809,11037916,4,"Gacaca, Sud, Rwanda",RW,RW15,21981,-2.4928,29.7809,11037916,20260408070000,https://allafrica.com/stories/202604080096.html
1298122575,20260408,202604,2026,2026.2685,GTM,GUATEMALA,GTM,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,4,1,4,-3.73134328358209,4,"Guatemala City, Guatemala, Guatemala",GT,GT07,64850,14.6211,-90.5269,-1133206,0,,,,,,,,4,"Guatemala City, Guatemala, Guatemala",GT,GT07,64850,14.6211,-90.5269,-1133206,20260408070000,https://www.counterpunch.org/2026/04/08/guatemalas-ongoing-memory-battles/
1298122576,20260408,202604,2026,2026.2685,GTM,GUATEMALA,GTM,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,2,1,2,-3.73134328358209,4,"Guatemala City, Guatemala, Guatemala",GT,GT07,64850,14.6211,-90.5269,-1133206,0,,,,,,,,4,"Guatemala City, Guatemala, Guatemala",GT,GT07,64850,14.6211,-90.5269,-1133206,20260408070000,https://www.counterpunch.org/2026/04/08/guatemalas-ongoing-memory-battles/
1298122577,20260408,202604,2026,2026.2685,GTM,GUATEMALAN,GTM,,,,,,,,,,,,,,,,,,0,173,173,17,4,-5.0,7,1,7,-3.73134328358209,4,"Chival, Huehuetenango, Guatemala",GT,GT08,65057,15.6667,-91.5333,-1132648,0,,,,,,,,4,"Chival, Huehuetenango, Guatemala",GT,GT08,65057,15.6667,-91.5333,-1132648,20260408070000,https://www.counterpunch.org/2026/04/08/guatemalas-ongoing-memory-battles/
1298122578,20260408,202604,2026,2026.2685,GTM,GUATEMALAN,GTM,,,,,,,,,,,,,,,,,,0,173,173,17,4,-5.0,1,1,1,-3.73134328358209,1,United States,US,US,,39.828175,-98.5795,US,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20260408070000,https://www.counterpunch.org/2026/04/08/guatemalas-ongoing-memory-battles/
1298122579,20260408,202604,2026,2026.2685,GTMMIL,GUATEMALA,GTM,,,,,MIL,,,REB,INSURGENT MOVEMENT,,,,,,REB,,,0,190,190,19,4,-10.0,1,1,1,-3.73134328358209,4,"Guatemala City, Guatemala, Guatemala",GT,GT07,64850,14.6211,-90.5269,-1133206,4,"Chival, Huehuetenango, Guatemala",GT,GT08,65057,15.6667,-91.5333,-1132648,4,"Chival, Huehuetenango, Guatemala",GT,GT08,65057,15.6667,-91.5333,-1132648,20260408070000,https://www.counterpunch.org/2026/04/08/guatemalas-ongoing-memory-battles/
1298122580,20260408,202604,2026,2026.2685,HIN,HINDU,,,,HIN,,,,,CVL,ELECTOR,,,,,,CVL,,,1,040,040,04,1,1.0,10,1,10,-1.26050420168068,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,20260408070000,https://www.thehindu.com/news/national/telangana/as-sir-set-to-begin-in-telangana-people-struggle-to-gather-documents-flag-concerns-over-voters-list/article70837000.ece
1298122581,20260408,202604,2026,2026.2685,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,0,010,010,01,1,0.0,6,1,6,-1.01404056162247,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,0,,,,,,,,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,20260408070000,https://norfolkdailynews.com/news/concerns-over-a-nebraska-hospital-show-how-a-50b-rural-health-fund-is-coming-up/article_db1b037b-260b-4cf3-a3e5-ad71393930f3.html
1298122582,20260408,202604,2026,2026.2685,HLH,HOSPITAL,,,,,,HLH,,,,,,,,,,,,,1,071,071,07,2,7.4,10,1,10,-1.01404056162247,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,0,,,,,,,,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,20260408070000,https://norfolkdailynews.com/news/concerns-over-a-nebraska-hospital-show-how-a-50b-rural-health-fund-is-coming-up/article_db1b037b-260b-4cf3-a3e5-ad71393930f3.html
1298122583,20260408,202604,2026,2026.2685,HLH,HOSPITAL,,,,,,HLH,,,BUS,BUSINESS,,,,,,BUS,,,1,0841,084,08,2,7.0,5,1,5,-2.31481481481481,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260408070000,https://www.irishnews.com/news/politics/john-manley-saga-of-free-hospital-parking-bill-shows-how-bad-stormont-is-at-legislation-USDBP5YVB5CWXHK7LKYEBEKO3I/
1298122584,20260408,202604,2026,2026.2685,HLH,NURSE,,,,,,HLH,,,CHN,CHINA,CHN,,,,,,,,0,043,043,04,1,2.8,2,1,2,0.25740025740026,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260408070000,https://en.people.cn/n3/2026/0408/c98649-20444343.html
1298122585,20260408,202604,2026,2026.2685,HLH,NURSE,,,,,,HLH,,,CHN,CHINA,CHN,,,,,,,,0,043,043,04,1,2.8,2,1,2,0.25740025740026,4,"Wang Jin, Shanxi, China",CH,CH24,13254,35.7322,111.133,10930939,4,"Wang Jin, Shanxi, China",CH,CH24,13254,35.7322,111.133,10930939,4,"Wang Jin, Shanxi, China",CH,CH24,13254,35.7322,111.133,10930939,20260408070000,https://en.people.cn/n3/2026/0408/c98649-20444343.html
1298122586,20260408,202604,2026,2026.2685,HLH,DOCTOR,,,,,,HLH,,,ISR,JERUSALEM,ISR,,,,,,,,0,010,010,01,1,0.0,2,1,2,-11.1696522655426,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260408070000,https://www.jns.org/opinion/iran-commits-multiple-war-crimes-yet-major-media-and-the-un-hide-them
1298122587,20260408,202604,2026,2026.2685,HLH,DOCTOR,,,,,,HLH,,,ISR,JERUSALEM,ISR,,,,,,,,0,040,040,04,1,1.0,2,1,2,-11.1696522655426,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20260408070000,https://www.jns.org/opinion/iran-commits-multiple-war-crimes-yet-major-media-and-the-un-hide-them
1298122588,20260408,202604,2026,2026.2685,HLH,HOSPITAL,,,,,,HLH,,,USA,UNITED STATES,USA,,,,,,,,0,010,010,01,1,0.0,4,1,4,-1.01404056162247,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,20260408070000,https://norfolkdailynews.com/news/concerns-over-a-nebraska-hospital-show-how-a-50b-rural-health-fund-is-coming-up/article_db1b037b-260b-4cf3-a3e5-ad71393930f3.html
1298122589,20260408,202604,2026,2026.2685,IDN,JAKARTA,IDN,,,,,,,,GOV,MINIST,,,,,,GOV,,,1,036,036,03,1,4.0,5,1,5,0.75757575757576,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,20260408070000,https://en.antaranews.com/news/411603/indonesias-ministry-cuts-official-trips-by-65-pct-to-protect-services
1298122590,20260408,202604,2026,2026.2685,IDN,JAKARTA,IDN,,,,,,,,IDNGOV,INDONESIA,IDN,,,,,GOV,,,1,036,036,03,1,4.0,2,1,2,0.75757575757576,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,20260408070000,https://en.antaranews.com/news/411603/indonesias-ministry-cuts-official-trips-by-65-pct-to-protect-services
1298122591,20260408,202604,2026,2026.2685,IDN,JAKARTA,IDN,,,,,,,,IDNGOVREL,INDONESIA,IDN,,,,,GOV,,,1,036,036,03,1,4.0,3,1,3,0.75757575757576,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,20260408070000,https://en.antaranews.com/news/411603/indonesias-ministry-cuts-official-trips-by-65-pct-to-protect-services
1298122592,20260408,202604,2026,2026.2685,IDN,INDONESIA,IDN,,,,,,,,JUD,COUNSELOR,,,,,,JUD,,,0,020,020,02,1,3.0,4,1,4,0.75757575757576,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,20260408070000,https://en.antaranews.com/news/411603/indonesias-ministry-cuts-official-trips-by-65-pct-to-protect-services
1298122593,20260408,202604,2026,2026.2685,IGOAFRAFU,THE AU,AFR,,,,,IGO,,,,,,,,,,,,,0,120,120,12,3,-4.0,6,1,6,-1.89873417721519,1,Rwanda,RW,RW,,-2,30,RW,0,,,,,,,,1,Egypt,EG,EG,,27,30,EG,20260408070000,https://allafrica.com/stories/202604080115.html
1298122594,20260408,202604,2026,2026.2685,IGOAFRAFU,THE AU,AFR,,,,,IGO,,,,,,,,,,,,,0,120,120,12,3,-4.0,4,1,4,-1.89873417721519,1,Rwanda,RW,RW,,-2,30,RW,0,,,,,,,,1,Rwanda,RW,RW,,-2,30,RW,20260408070000,https://allafrica.com/stories/202604080115.html
1298122595,20260408,202604,2026,2026.2685,IGOCASCIS,COMMONWEALTH OF INDEPENDENT STATES,CAS,CIS,,,,IGO,,,GOV,PRESIDENT,,,,,,GOV,,,1,046,046,04,1,7.0,1,1,1,4,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260408070000,https://www.newscentralasia.net/2026/04/08/russian-ambassador-mishustin-and-putin-to-visit-turkmenistan/
1298122596,20260408,202604,2026,2026.2685,IGOCASCIS,COMMONWEALTH OF INDEPENDENT STATES,CAS,CIS,,,,IGO,,,GOV,PRESIDENT,,,,,,GOV,,,1,046,046,04,1,7.0,1,1,1,4,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260408070000,https://www.newscentralasia.net/2026/04/08/russian-ambassador-mishustin-and-putin-to-visit-turkmenistan/
1298122597,20260408,202604,2026,2026.2685,IGOCASCIS,COMMONWEALTH OF INDEPENDENT STATES,CAS,CIS,,,,IGO,,,TKM,TURKMENISTAN,TKM,,,,,,,,1,046,046,04,1,7.0,3,1,3,4,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20260408070000,https://www.newscentralasia.net/2026/04/08/russian-ambassador-mishustin-and-putin-to-visit-turkmenistan/
1298122598,20260408,202604,2026,2026.2685,IGOPGSGCC,GULF COOPERATION COUNCIL,PGS,GCC,,,,IGO,,,UIS,MEMBER NATION,,,,,,UIS,,,0,112,112,11,3,-2.0,8,1,8,-0.38387715930902,1,Bahrain,BA,BA,,26,50.5,BA,1,Bahrain,BA,BA,,26,50.5,BA,1,South Korea,KS,KS,,37,127.5,KS,20260408070000,https://www.koreaherald.com/article/10712798
1298122599,20260408,202604,2026,2026.2685,IGOPGSGCC,GULF COOPERATION COUNCIL,PGS,GCC,,,,IGO,,,UIS,MEMBER NATION,,,,,,UIS,,,0,112,112,11,3,-2.0,2,1,2,-0.38387715930902,1,South Korea,KS,KS,,37,127.5,KS,1,South Korea,KS,KS,,37,127.5,KS,1,South Korea,KS,KS,,37,127.5,KS,20260408070000,https://www.koreaherald.com/article/10712798
1298122600,20260408,202604,2026,2026.2685,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,ISR,ISRAEL,ISR,,,,,,,,0,111,111,11,3,-2.0,8,1,8,-11.1696522655426,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260408070000,https://www.jns.org/opinion/iran-commits-multiple-war-crimes-yet-major-media-and-the-un-hide-them
1298122601,20260408,202604,2026,2026.2685,IGOUNO,UNITED NATIONS,,UNO,,,,IGO,,,ISR,ISRAEL,ISR,,,,,,,,0,111,111,11,3,-2.0,2,1,2,-11.1696522655426,1,Iran,IR,IR,,32,53,IR,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260408070000,https://www.jns.org/opinion/iran-commits-multiple-war-crimes-yet-major-media-and-the-un-hide-them
1298122602,20260408,202604,2026,2026.2685,IGOUNO,THE UN,,UNO,,,,IGO,,,UAF,TERRORIST GROUP,,,,,,UAF,,,0,057,057,05,1,8.0,10,1,10,-12.6829268292683,4,"Gacaca, Sud, Rwanda",RW,RW15,21981,-2.4928,29.7809,11037916,4,"Gacaca, Sud, Rwanda",RW,RW15,21981,-2.4928,29.7809,11037916,4,"Gacaca, Sud, Rwanda",RW,RW15,21981,-2.4928,29.7809,11037916,20260408070000,https://allafrica.com/stories/202604080096.html
1298122603,20260408,202604,2026,2026.2685,IGOUNODEVWBK,WORLD BANK,,UNO,,,,IGO,DEV,,BUS,CHAMBER OF COMMERCE AND INDUSTRY,,,,,,BUS,,,1,042,042,04,1,1.9,3,1,3,4.03726708074534,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564,17.3753,78.4744,-2097701,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260408070000,https://frontpageafricaonline.com/foreign-relations/konneh-courts-indian-investors-ahead-of-major-indian-africa-summit/
1298122604,20260408,202604,2026,2026.2685,IGOUNODEVWBK,WORLD BANK,,UNO,,,,IGO,DEV,,IND,DELHI,IND,,,,,,,,1,042,042,04,1,1.9,5,1,5,4.03726708074534,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260408070000,https://frontpageafricaonline.com/foreign-relations/konneh-courts-indian-investors-ahead-of-major-indian-africa-summit/
1298122605,20260408,202604,2026,2026.2685,IGOUNODEVWBK,WORLD BANK,,UNO,,,,IGO,DEV,,JUD,PROSECUTOR,,,,,,JUD,,,1,046,046,04,1,7.0,10,1,10,6.84474123539232,1,Sierra Leone,SL,SL,,8.5,-11.5,SL,1,Sierra Leone,SL,SL,,8.5,-11.5,SL,1,Sierra Leone,SL,SL,,8.5,-11.5,SL,20260408070000,https://www.thesierraleonetelegraph.com/sierra-leone-justice-minister-joseph-kamara-bags-excellence-in-leadership-award/
1298122606,20260408,202604,2026,2026.2685,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,UKR,UKRAINE,UKR,,,,,,,,1,020,020,02,1,3.0,2,1,2,-4.83531885073581,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,France,FR,FR,,46,2,FR,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260408070000,https://www.counterpunch.org/2026/04/08/five-points-for-peace-why-chinas-iran-initiative-missed-the-headlines/
1298122607,20260408,202604,2026,2026.2685,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,UKR,UKRAINE,UKR,,,,,,,,1,020,020,02,1,3.0,3,1,3,-4.83531885073581,4,"Istanbul, Istanbul, Turkey",TU,TU34,27897,41.0186,28.9647,-755070,1,Ukraine,UP,UP,,49,32,UP,1,Ukraine,UP,UP,,49,32,UP,20260408070000,https://www.counterpunch.org/2026/04/08/five-points-for-peace-why-chinas-iran-initiative-missed-the-headlines/
